Simpson,3,7.351492e-1
Simpson,5,3.573804e-1
Simpson,7,2.359540e-1
Simpson,9,1.761002e-1
Simpson,11,1.404643e-1
Simpson,13,1.168224e-1
Simpson,15,9.999187e-2
Simpson,17,8.739994e-2
Simpson,19,7.762457e-2
Simpson,21,6.981584e-2
Simpson,23,6.343452e-2
Simpson,25,5.812201e-2
Simpson,27,5.363055e-2
Simpson,29,4.978345e-2
Simpson,31,4.645132e-2
Simpson,33,4.353727e-2
Simpson,35,4.096724e-2
Simpson,37,3.868372e-2
Simpson,39,3.664132e-2
Simpson,41,3.480378e-2
Simpson,43,3.314173e-2
Simpson,45,3.163119e-2
Simpson,47,3.025234e-2
Simpson,49,2.898868e-2
Simpson,51,2.782635e-2
Simpson,53,2.675365e-2
Simpson,55,2.576057e-2
Simpson,57,2.483858e-2
Simpson,59,2.398031e-2
Simpson,61,2.317937e-2
Simpson,63,2.243020e-2
Simpson,65,2.172795e-2
Simpson,67,2.106833e-2
Simpson,69,2.044758e-2
Simpson,71,1.986236e-2
Simpson,73,1.930971e-2
Simpson,75,1.878698e-2
Simpson,77,1.829181e-2
Simpson,79,1.782207e-2
Simpson,81,1.737585e-2
Simpson,83,1.695143e-2
Simpson,85,1.654725e-2
Simpson,87,1.616189e-2
Simpson,89,1.579407e-2
Simpson,91,1.544263e-2
Simpson,93,1.510648e-2
Simpson,95,1.478465e-2
Simpson,97,1.447626e-2
Simpson,99,1.418046e-2
Simpson,101,1.389651e-2
Simpson,103,1.362371e-2
Simpson,105,1.336141e-2
Simpson,107,1.310903e-2
Simpson,109,1.286600e-2
Simpson,111,1.263181e-2
Simpson,113,1.240601e-2
Simpson,115,1.218813e-2
Simpson,117,1.197777e-2
Simpson,119,1.177455e-2
Simpson,121,1.157811e-2
Simpson,123,1.138812e-2
Simpson,125,1.120426e-2
Simpson,127,1.102625e-2
Simpson,129,1.085380e-2
Simpson,131,1.068667e-2
Simpson,133,1.052460e-2
Simpson,135,1.036737e-2
Simpson,137,1.021478e-2
Simpson,139,1.006661e-2
Simpson,141,9.922678e-3
Simpson,143,9.782804e-3
Simpson,145,9.646819e-3
Simpson,147,9.514562e-3
Simpson,149,9.385882e-3
Simpson,151,9.260637e-3
Simpson,153,9.138691e-3
Simpson,155,9.019914e-3
Simpson,157,8.904185e-3
Simpson,159,8.791388e-3
Simpson,161,8.681413e-3
Simpson,163,8.574156e-3
Simpson,165,8.469517e-3
Simpson,167,8.367401e-3
Simpson,169,8.267717e-3
Simpson,171,8.170382e-3
Simpson,173,8.075311e-3
Simpson,175,7.982427e-3
Simpson,177,7.891656e-3
Simpson,179,7.802926e-3
Simpson,181,7.716169e-3
Simpson,183,7.631320e-3
Simpson,185,7.548317e-3
Simpson,187,7.467100e-3
Simpson,189,7.387612e-3
Simpson,191,7.309798e-3
Simpson,193,7.233607e-3
Simpson,195,7.158988e-3
Simpson,197,7.085892e-3
Simpson,199,7.014274e-3
Simpson,201,6.944089e-3
Simpson,203,6.875295e-3
Simpson,205,6.807850e-3
Simpson,207,6.741716e-3
Simpson,209,6.676855e-3
Simpson,211,6.613229e-3
Simpson,213,6.550805e-3
Simpson,215,6.489548e-3
Simpson,217,6.429426e-3
Simpson,219,6.370408e-3
Simpson,221,6.312464e-3
Simpson,223,6.255564e-3
Simpson,225,6.199681e-3
Simpson,227,6.144787e-3
Simpson,229,6.090857e-3
Simpson,231,6.037866e-3
Simpson,233,5.985788e-3
Simpson,235,5.934601e-3
Simpson,237,5.884283e-3
Simpson,239,5.834810e-3
Simpson,241,5.786162e-3
Simpson,243,5.738319e-3
Simpson,245,5.691260e-3
Simpson,247,5.644967e-3
Simpson,249,5.599421e-3
Simpson,251,5.554605e-3
Simpson,253,5.510499e-3
Simpson,255,5.467089e-3
Simpson,257,5.424357e-3
Simpson,259,5.382289e-3
Simpson,261,5.340867e-3
Simpson,263,5.300079e-3
Simpson,265,5.259908e-3
Simpson,267,5.220342e-3
Simpson,269,5.181367e-3
Simpson,271,5.142969e-3
Simpson,273,5.105137e-3
Simpson,275,5.067857e-3
Simpson,277,5.031117e-3
Simpson,279,4.994906e-3
Simpson,281,4.959213e-3
Simpson,283,4.924027e-3
Simpson,285,4.889336e-3
Simpson,287,4.855130e-3
Simpson,289,4.821400e-3
Simpson,291,4.788135e-3
Simpson,293,4.755326e-3
Simpson,295,4.722964e-3
Simpson,297,4.691039e-3
Simpson,299,4.659543e-3
Simpson,301,4.628467e-3
Simpson,303,4.597802e-3
