Simpson,3,4.764012e-1
Simpson,5,1.061610e-1
Simpson,7,4.633436e-2
Simpson,9,2.590298e-2
Simpson,11,1.653122e-2
Simpson,13,1.146254e-2
Simpson,15,8.413744e-3
Simpson,17,6.437952e-3
Simpson,19,5.084710e-3
Simpson,21,4.117420e-3
Simpson,23,3.402095e-3
Simpson,25,2.858239e-3
Simpson,27,2.435113e-3
Simpson,29,2.099452e-3
Simpson,31,1.828708e-3
Simpson,33,1.607156e-3
Simpson,35,1.423561e-3
Simpson,37,1.269723e-3
Simpson,39,1.139541e-3
Simpson,41,1.028401e-3
Simpson,43,9.327633e-4
Simpson,45,8.498727e-4
Simpson,47,7.775604e-4
Simpson,49,7.141001e-4
Simpson,51,6.581036e-4
Simpson,53,6.084447e-4
Simpson,55,5.642018e-4
Simpson,57,5.246151e-4
Simpson,59,4.890533e-4
Simpson,61,4.569888e-4
Simpson,63,4.279774e-4
Simpson,65,4.016436e-4
Simpson,67,3.776677e-4
Simpson,69,3.557763e-4
Simpson,71,3.357346e-4
Simpson,73,3.173400e-4
Simpson,75,3.004168e-4
Simpson,77,2.848121e-4
Simpson,79,2.703924e-4
Simpson,81,2.570408e-4
Simpson,83,2.446542e-4
Simpson,85,2.331419e-4
Simpson,87,2.224234e-4
Simpson,89,2.124275e-4
Simpson,91,2.030907e-4
Simpson,93,1.943561e-4
Simpson,95,1.861731e-4
Simpson,97,1.784963e-4
Simpson,99,1.712847e-4
Simpson,101,1.645015e-4
Simpson,103,1.581134e-4
Simpson,105,1.520903e-4
Simpson,107,1.464050e-4
Simpson,109,1.410326e-4
Simpson,111,1.359505e-4
Simpson,113,1.311383e-4
Simpson,115,1.265771e-4
Simpson,117,1.222499e-4
Simpson,119,1.181408e-4
Simpson,121,1.142354e-4
Simpson,123,1.105206e-4
Simpson,125,1.069841e-4
Simpson,127,1.036146e-4
Simpson,129,1.004018e-4
Simpson,131,9.733622e-5
Simpson,133,9.440890e-5
Simpson,135,9.161168e-5
Simpson,137,8.893696e-5
Simpson,139,8.637769e-5
Simpson,141,8.392732e-5
Simpson,143,8.157976e-5
Simpson,145,7.932934e-5
Simpson,147,7.717077e-5
Simpson,149,7.509912e-5
Simpson,151,7.310978e-5
Simpson,153,7.119846e-5
Simpson,155,6.936112e-5
Simpson,157,6.759399e-5
Simpson,159,6.589355e-5
Simpson,161,6.425648e-5
Simpson,163,6.267966e-5
Simpson,165,6.116018e-5
Simpson,167,5.969529e-5
Simpson,169,5.828241e-5
Simpson,171,5.691911e-5
Simpson,173,5.560308e-5
Simpson,175,5.433217e-5
Simpson,177,5.310435e-5
Simpson,179,5.191768e-5
Simpson,181,5.077034e-5
Simpson,183,4.966063e-5
Simpson,185,4.858690e-5
Simpson,187,4.754762e-5
Simpson,189,4.654134e-5
Simpson,191,4.556666e-5
Simpson,193,4.462229e-5
Simpson,195,4.370697e-5
